2004-01-02,109770.0
2004-01-05,109720.0
2004-01-06,110450.0
2004-01-07,110890.0
2004-01-08,111410.0
2004-01-09,111480.0
2004-01-12,111500.0
2004-01-13,111590.0
2004-01-14,111850.0
2004-01-15,111610.0
2004-01-16,111890.0
2004-01-20,111740.0
2004-01-21,112550.0
2004-01-22,112420.0
2004-01-23,112150.0
2004-01-26,112680.0
2004-01-27,112490.0
2004-01-28,111770.0
2004-01-29,111710.0
2004-01-30,111580.0
2004-02-02,111680.0
2004-02-03,111770.0
2004-02-04,111610.0
2004-02-05,111640.0
2004-02-06,112250.0
2004-02-09,112080.0
2004-02-10,112050.0
2004-02-11,112680.0
2004-02-12,112760.0
2004-02-13,112600.0
2004-02-17,112990.0
2004-02-18,112850.0
2004-02-19,113120.0
2004-02-20,112920.0
2004-02-23,112720.0
2004-02-24,112630.0
2004-02-25,112750.0
2004-02-26,112910.0
2004-02-27,113280.0
2004-03-01,113690.0
2004-03-02,113800.0
2004-03-03,114140.0
2004-03-04,114540.0
2004-03-05,114870.0
2004-03-08,114810.0
2004-03-09,114440.0
2004-03-10,114090.0
2004-03-11,113510.0
2004-03-12,113680.0
2004-03-15,113210.0
2004-03-16,113530.0
2004-03-17,114290.0
2004-03-18,114080.0
2004-03-19,113530.0
2004-03-22,113110.0
2004-03-23,113250.0
2004-03-24,113060.0
2004-03-25,113660.0
2004-03-26,113470.0
2004-03-29,114110.0
2004-03-30,114050.0
2004-03-31,114020.0
2004-04-01,114270.0
2004-04-02,113960.0
2004-04-05,114130.0
2004-04-06,113930.0
2004-04-07,113830.0
2004-04-08,113650.0
2004-04-12,113980.0
2004-04-13,112760.0
2004-04-14,112140.0
2004-04-15,111740.0
2004-04-16,112130.0
2004-04-19,112210.0
2004-04-20,111550.0
2004-04-21,110860.0
2004-04-22,111420.0
2004-04-23,111360.0
2004-04-26,111560.0
2004-04-27,111620.0
2004-04-28,111060.0
2004-04-29,110840.0
2004-04-30,110800.0
2004-05-03,111010.0
2004-05-04,111370.0
2004-05-05,111160.0
2004-05-06,110800.0
2004-05-07,109900.0
2004-05-10,109040.0
2004-05-11,108860.0
2004-05-12,109330.0
2004-05-13,109310.0
2004-05-14,109240.0
2004-05-17,108960.0
2004-05-18,109170.0
2004-05-19,109300.0
2004-05-20,109440.0
2004-05-21,109580.0
2004-05-24,109580.0
2004-05-25,110190.0
2004-05-26,110180.0
2004-05-27,110280.0
2004-05-28,110190.0
2004-06-01,110190.0
2004-06-02,110560.0
2004-06-03,110280.0
2004-06-04,110540.0
2004-06-07,111230.0
2004-06-08,111170.0
2004-06-09,110860.0
2004-06-10,110960.0
2004-06-14,110770.0
2004-06-15,110520.0
2004-06-16,110570.0
2004-06-17,110570.0
2004-06-18,110500.0
2004-06-21,110320.0
2004-06-22,110280.0
2004-06-23,110810.0
2004-06-24,110930.0
2004-06-25,111110.0
2004-06-28,111080.0
2004-06-29,111350.0
2004-06-30,111740.0
2004-07-01,111530.0
2004-07-02,111450.0
2004-07-06,110780.0
2004-07-07,110460.0
2004-07-08,110380.0
2004-07-09,110440.0
2004-07-12,110500.0
2004-07-13,110690.0
2004-07-14,110130.0
2004-07-15,109770.0
2004-07-16,109660.0
2004-07-19,109770.0
2004-07-20,110090.0
2004-07-21,110430.0
2004-07-22,110400.0
2004-07-23,110200.0
2004-07-26,110150.0
2004-07-27,110510.0
2004-07-28,110640.0
2004-07-29,110690.0
2004-07-30,110850.0
2004-08-02,110910.0
2004-08-03,110640.0
2004-08-04,110750.0
2004-08-05,109990.0
2004-08-06,109840.0
2004-08-09,109820.0
2004-08-10,110570.0
2004-08-11,110500.0
2004-08-12,110460.0
2004-08-13,110470.0
2004-08-16,111180.0
2004-08-17,111330.0
2004-08-18,111650.0
2004-08-19,111390.0
2004-08-20,111920.0
2004-08-23,111840.0
2004-08-24,111870.0
2004-08-25,112560.0
2004-08-26,112570.0
2004-08-27,112780.0
2004-08-30,112280.0
2004-08-31,112670.0
2004-09-01,112410.0
2004-09-02,112900.0
2004-09-03,112890.0
2004-09-07,112910.0
2004-09-08,112500.0
2004-09-09,112800.0
2004-09-10,112850.0
2004-09-13,112330.0
2004-09-14,112600.0
2004-09-15,112270.0
2004-09-16,112670.0
2004-09-17,112730.0
2004-09-20,112510.0
2004-09-21,113090.0
2004-09-22,112890.0
2004-09-23,112570.0
2004-09-24,112810.0
2004-09-27,112310.0
2004-09-28,112510.0
2004-09-29,112750.0
2004-09-30,112790.0
2004-10-01,113290.0
2004-10-04,113090.0
2004-10-05,112850.0
2004-10-06,112870.0
2004-10-07,112900.0
2004-10-08,113000.0
2004-10-11,112780.0
2004-10-12,112890.0
2004-10-13,112670.0
2004-10-14,112090.0
2004-10-15,112260.0
2004-10-18,112470.0
2004-10-19,111640.0
2004-10-20,111040.0
2004-10-21,111410.0
2004-10-22,111220.0
2004-10-25,110850.0
2004-10-26,111230.0
2004-10-27,111670.0
2004-10-28,112040.0
2004-10-29,112140.0
2004-11-01,112060.0
2004-11-02,112100.0
2004-11-03,112350.0
2004-11-04,112990.0
2004-11-05,112760.0
2004-11-08,112700.0
2004-11-09,112560.0
2004-11-10,112430.0
2004-11-11,112620.0
2004-11-12,112610.0
2004-11-15,112600.0
2004-11-16,112040.0
2004-11-17,111870.0
2004-11-18,111500.0
2004-11-19,111180.0
2004-11-22,111280.0
2004-11-23,111290.0
2004-11-24,111410.0
2004-11-26,111400.0
2004-11-29,111090.0
2004-11-30,111370.0
2004-12-01,111880.0
2004-12-02,112010.0
2004-12-03,111700.0
2004-12-06,111750.0
2004-12-07,111500.0
2004-12-08,111280.0
2004-12-09,111400.0
2004-12-10,111350.0
2004-12-13,111860.0
2004-12-14,112260.0
2004-12-15,112490.0
2004-12-16,112410.0
2004-12-17,112080.0
2004-12-20,112140.0
2004-12-21,112530.0
2004-12-22,112490.0
2004-12-23,112600.0
2004-12-27,112480.0
2004-12-28,112640.0
2004-12-29,112600.0
2004-12-30,112530.0
2004-12-31,112480.0
